item_id,title,series_name,vol_no,edition_type,special_benefits,author,publisher,release_date,price,rating,sales_point,rank,collected_at
399451808,집에서 도망치고 싶은 내가 어쩌다가 동경하던 대마법사님을 사버렸더니 5,집에서 도망치고 싶은 내가 어쩌다가 동경하던 대마법사님을 사버렸더니,5,,,TCB,대원씨아이(만화),2026-07,6300,10.0,905,466,2026-09-07T08:54:48+09:00
400662468,룸 투어즈 2,룸 투어즈,2,,,마츠모토 토모,서울미디어코믹스(서울문화사),2026-08,5400,10.0,920,467,2026-09-07T08:54:48+09:00
400856443,응원 걸! 1,응원 걸!,1,,,다나카 유치아,대원씨아이(만화),2026-08,5400,10.0,750,468,2026-09-07T08:54:48+09:00
401421159,쿄가네 가문의 신부 5,쿄가네 가문의 신부,5,,,히노 안주,서울미디어코믹스(서울문화사),2026-09,5850,,500,469,2026-09-07T08:54:48+09:00
361704320,여학교의 별 4,여학교의 별,4,,,와야마 야마,문학동네,2025-03,7650,9.8,28721,470,2026-09-07T08:54:48+09:00
374587018,원피스 112,원피스,112,,- 할리(신전),오다 에이치로,대원씨아이(만화),2025-10,5400,10.0,26586,471,2026-09-07T08:54:48+09:00
280555213,포인트 캐릭터 드로잉 - 전2권,포인트 캐릭터 드로잉 - 전2권,,,,타코,레진코믹스(레진엔터테인먼트),2021-09,25200,10.0,15914,472,2026-09-07T08:54:48+09:00
385521459,체인소 맨 22,체인소 맨,22,,,후지모토 타츠키,학산문화사(만화),2026-02,5400,10.0,12722,473,2026-09-07T08:54:48+09:00
389928831,새벽의 연화 46,새벽의 연화,46,,,미즈호 쿠사나기,학산문화사(만화),2026-04,5400,9.8,10356,474,2026-09-07T08:54:48+09:00
284699967,귀멸의 칼날 외전,귀멸의 칼날 외전,,,,히라노 료지,학산문화사(만화),2021-12,5400,9.8,10366,475,2026-09-07T08:54:48+09:00
353133344,컬러 앤 라이트,컬러 앤 라이트,,,"- 사실적인 표현을 위한 빛과 색 그리는 법, 개정판",제임스 거니,잉크잼(잼스푼),2024-12,31500,10.0,9681,476,2026-09-07T08:54:48+09:00
392518701,블루 록 35,블루 록,35,,,노무라 유스케,학산문화사(만화),2026-05,5400,9.8,9635,477,2026-09-07T08:54:48+09:00
369126143,주술회전 30,주술회전,30,,,아쿠타미 게게,서울미디어코믹스(서울문화사),2025-08,5400,10.0,9149,478,2026-09-07T08:54:48+09:00
387062834,백귀야행 31,백귀야행,31,,,이마 이치코,시공사(만화),2026-02,7200,9.8,8184,479,2026-09-07T08:54:48+09:00
296518224,주술회전 19,주술회전,19,,- 도쿄 제1콜로니 -화내는 남자-,아쿠타미 게게,서울미디어코믹스(서울문화사),2022-06,5400,10.0,7816,480,2026-09-07T08:54:48+09:00
387160732,반딧불이의 혼례 9,반딧불이의 혼례,9,,,타치바나 오레코,서울미디어코믹스(서울문화사),2026-02,7650,9.7,8003,481,2026-09-07T08:54:48+09:00
396695591,루리 드래곤 5,루리 드래곤,5,,"- 초판특전: 일러스트 카드, 일러스트 스탠딩 POP",신도 마사오키,서울미디어코믹스(서울문화사),2026-06,5400,8.7,7620,482,2026-09-07T08:54:48+09:00
392518949,GACHIAKUTA 17,GACHIAKUTA,17,,,케이 우라나,학산문화사(만화),2026-05,5400,10.0,7615,483,2026-09-07T08:54:48+09:00
295225480,귀멸의 칼날 22,귀멸의 칼날,22,,,고토게 코요하루,학산문화사(만화),2021-01,5400,,7760,484,2026-09-07T08:54:48+09:00
301706114,주술회전 0 : 외전,주술회전 0 : 외전,,,,아쿠타미 게게,서울미디어코믹스(서울문화사),2019-04,5400,8.7,7607,485,2026-09-07T08:54:48+09:00
390689243,찍히지 않습니다 5,찍히지 않습니다,5,,"- S코믹스 /초판 한정 일러스트 카드, 폴라로이드 사진풍 카드 2종, PET 책갈피",코노시마 루카,㈜소미미디어,2026-04,5850,9.8,7138,486,2026-09-07T08:54:48+09:00
372708826,향기로운 꽃은 늠름하게 핀다 16,향기로운 꽃은 늠름하게 핀다,16,,,미카미 사카,대원씨아이(만화),2025-09,5400,9.8,7066,487,2026-09-07T08:54:48+09:00
399045982,유희왕 애장판 21,유희왕 애장판,21,,,다카하시 카즈키,대원씨아이(만화),2026-07,10800,,6400,488,2026-09-07T08:54:48+09:00
389890662,약사의 혼잣말 16,약사의 혼잣말,16,,,네코쿠라게,학산문화사(만화),2026-04,5400,9.8,6398,489,2026-09-07T08:54:48+09:00
388496310,단다단 20,단다단,20,,,타츠 유키노부,대원씨아이(만화),2026-03,5400,9.5,6298,490,2026-09-07T08:54:48+09:00
386003919,향기로운 꽃은 늠름하게 핀다 18,향기로운 꽃은 늠름하게 핀다,18,,,미카미 사카,대원씨아이(만화),2026-02,5400,10.0,5413,491,2026-09-07T08:54:48+09:00
295077194,아름다운 초저녁달 3,아름다운 초저녁달,3,,,야마모리 미카,학산문화사(만화),2022-05,5400,9.8,5195,492,2026-09-07T08:54:48+09:00
297863750,헌터x헌터 HunterXHunter 신장판 5,헌터x헌터 HunterXHunter 신장판,5,,,토가시 요시히로,학산문화사(만화),2013-10,5400,,5143,493,2026-09-07T08:54:48+09:00
354729574,주술회전 28,주술회전,28,,- 인외마경 신주쿠 결전 : 9점 점바둑,아쿠타미 게게,서울미디어코믹스(서울문화사),2024-12,5400,10.0,5176,494,2026-09-07T08:54:48+09:00
398728413,마법소녀를 동경해서 1~5 합본판,마법소녀를 동경해서 1~5 합본판,,,- 각권 초회 한정 일러스트 카드 각 1종씩 (총5종) + 각 권 선착순 더블 특전 SD스티커 각 1종씩(총5종) + PET스탠드 + 컵코스터 + 일러스트 카드 + 별도 박스 포장,오노나카 아키히로,대원씨아이(만화),2026-07,33750,,4925,495,2026-09-07T08:54:48+09:00
294153055,헌터x헌터 HunterXHunter 신장판 7,헌터x헌터 HunterXHunter 신장판,7,,,토가시 요시히로,학산문화사(만화),2014-01,5400,,4898,496,2026-09-07T08:54:48+09:00
397021753,완전 쓰레기인 와타라세인데 3,완전 쓰레기인 와타라세인데,3,,,나카가와 파리,대원씨아이(만화),2026-06,5400,9.7,4785,497,2026-09-07T08:54:48+09:00
355156419,아름다운 초저녁달 8,아름다운 초저녁달,8,,,야마모리 미카,학산문화사(만화),2025-01,5400,9.5,4678,498,2026-09-07T08:54:48+09:00
315823527,헌터x헌터 HunterXHunter 신장판 9,헌터x헌터 HunterXHunter 신장판,9,,,토가시 요시히로,학산문화사(만화),2014-04,5400,,4428,499,2026-09-07T08:54:48+09:00
314077483,헌터x헌터 HunterXHunter 신장판 8,헌터x헌터 HunterXHunter 신장판,8,,,토가시 요시히로,학산문화사(만화),2014-01,5400,,4460,500,2026-09-07T08:54:48+09:00
278906155,지박소년 하나코 군 15,지박소년 하나코 군,15,,,아이다이로,서울미디어코믹스(서울문화사),2021-09,5400,9.4,4366,501,2026-09-07T08:54:48+09:00
390998609,담배 고양이 2,담배 고양이,2,,,냥냥 팩토리,대원씨아이(만화),2026-04,5400,9.0,4369,502,2026-09-07T08:54:48+09:00
394588669,천국대마경 12,천국대마경,12,,- S코믹스,이시구로 마사카즈,㈜소미미디어,2026-06,6300,9.0,4495,503,2026-09-07T08:54:48+09:00
282899364,지박소년 하나코 군 5,지박소년 하나코 군,5,,,아이다이로,서울미디어코믹스(서울문화사),2021-11,5400,10.0,4359,504,2026-09-07T08:54:48+09:00
389641207,황천의 츠가이 2,황천의 츠가이,2,,,아라카와 히로무,대원씨아이(만화),2022-12,5850,,4580,505,2026-09-07T08:54:48+09:00
281358410,원피스 1,원피스,1,,- 동터오는 모험시대,오다 에이치로,대원씨아이(만화),2008-03,4950,10.0,4343,506,2026-09-07T08:54:48+09:00
295417935,지. : 지구의 운동에 대하여 1,지. : 지구의 운동에 대하여,1,,,우오토,문학동네,2022-05,7200,9.7,4433,507,2026-09-07T08:54:48+09:00
294154150,헌터x헌터 HunterXHunter 신장판 12,헌터x헌터 HunterXHunter 신장판,12,,,토가시 요시히로,학산문화사(만화),2014-09,5400,,4161,508,2026-09-07T08:54:48+09:00
257021910,기븐 6,기븐,6,,- 뉴 루비코믹스 2555,키즈 나츠키,현대지능개발사,2020-11,4950,9.6,4385,509,2026-09-07T08:54:48+09:00
280599755,지박소년 하나코 군 3,지박소년 하나코 군,3,,,아이다이로,서울미디어코믹스(서울문화사),2021-10,5400,10.0,4295,510,2026-09-07T08:54:48+09:00
394099635,담배 고양이 3,담배 고양이,3,,,냥냥 팩토리,대원씨아이(만화),2026-05,5400,10.0,4285,511,2026-09-07T08:54:48+09:00
396377370,너를 사랑하는 살인귀 1,너를 사랑하는 살인귀,1,,- 시프트코믹스,아키야마 엔마,YNK MEDIA(만화),2026-06,5400,10.0,4110,512,2026-09-07T08:54:48+09:00
311936078,헌터x헌터 HunterXHunter 신장판 31,헌터x헌터 HunterXHunter 신장판,31,,,토가시 요시히로,학산문화사(만화),2013-10,5400,,3915,513,2026-09-07T08:54:48+09:00
399051208,세금으로 산 책 2,세금으로 산 책,2,,- 시프트코믹스,케이야마 케이,YNK MEDIA(만화),2026-07,5850,9.0,3845,514,2026-09-07T08:54:48+09:00
380346507,더블크로스 The 3rd Edition 룰북 1,더블크로스 The 3rd Edition 룰북,1,,,F.E.A.R,데이즈엔터(주),2025-12,13500,,3897,515,2026-09-07T08:54:48+09:00
300919153,헌터x헌터 HunterXHunter 신장판 14,헌터x헌터 HunterXHunter 신장판,14,,,토가시 요시히로,학산문화사(만화),2014-12,5400,,3673,516,2026-09-07T08:54:48+09:00
390941683,황천의 츠가이 1,황천의 츠가이,1,,,아라카와 히로무,대원씨아이(만화),2022-08,5850,,3955,517,2026-09-07T08:54:48+09:00
399381869,담배 고양이 5,담배 고양이,5,,,냥냥 팩토리,대원씨아이(만화),2026-07,5400,,3730,518,2026-09-07T08:54:48+09:00
298280739,헌터x헌터 HunterXHunter 신장판 16,헌터x헌터 HunterXHunter 신장판,16,,,토가시 요시히로,학산문화사(만화),2015-04,5400,,3525,519,2026-09-07T08:54:48+09:00
301058679,헌터x헌터 HunterXHunter 신장판 25,헌터x헌터 HunterXHunter 신장판,25,,,토가시 요시히로,학산문화사(만화),2016-08,5400,,3406,520,2026-09-07T08:54:48+09:00
301058589,헌터x헌터 HunterXHunter 신장판 19,헌터x헌터 HunterXHunter 신장판,19,,,토가시 요시히로,학산문화사(만화),2015-08,5400,,3365,521,2026-09-07T08:54:48+09:00
356090755,그리고 마녀는 숲으로 갔다 2,그리고 마녀는 숲으로 갔다,2,,- 완결,산호,고블,2025-02,21600,9.9,3332,522,2026-09-07T08:54:48+09:00
273182393,아라키 히로히코의 만화술,아라키 히로히코의 만화술,,,,아라키 히로히코,문학동네,2021-06,11700,10.0,3387,523,2026-09-07T08:54:48+09:00
398009982,한구석의 기억 1,한구석의 기억,1,,,키요나가 타마고,빗금,2026-07,6750,10.0,3450,524,2026-09-07T08:54:48+09:00
314918637,헌터x헌터 HunterXHunter 신장판 20,헌터x헌터 HunterXHunter 신장판,20,,,토가시 요시히로,학산문화사(만화),2015-12,5400,,3292,525,2026-09-07T08:54:48+09:00
337798227,물가의 밤 1,물가의 밤,1,,,으자,봄툰,2024-01,15300,10.0,3235,526,2026-09-07T08:54:48+09:00
394239585,사피엔스: 그래픽 히스토리 시리즈 세트 - 전4권,사피엔스: 그래픽 히스토리 시리즈 세트 - 전4권,,,,,김영사,2026-05,71280,9.3,3110,527,2026-09-07T08:54:48+09:00
331057127,약사의 혼잣말 3,약사의 혼잣말,3,,,네코쿠라게,학산문화사(만화),2019-12,5400,,2955,528,2026-09-07T08:54:48+09:00
396583445,약사의 혼잣말 21,약사의 혼잣말,21,,- 마오마오의 후궁 수수께끼 풀이수첩,쿠라타 미노지,서울미디어코믹스(서울문화사),2026-06,5400,9.9,2790,529,2026-09-07T08:54:48+09:00
394833578,장송의 프리렌 1,장송의 프리렌,1,,,야마다 카네히토,학산문화사(만화),2021-11,6300,,2525,530,2026-09-07T08:54:48+09:00
238301861,마스터 키튼 완전판 1~12 세트 - 전12권 (완결),마스터 키튼 완전판 1~12 세트 - 전12권 (완결),,,,,대원씨아이(만화),2012-05,84680,10.0,2754,531,2026-09-07T08:54:48+09:00
387039298,이거 그리고 죽어 7,이거 그리고 죽어,7,,,토요다 미노루,대원씨아이(만화),2026-02,5400,9.4,2666,532,2026-09-07T08:54:48+09:00
333689768,건방진 그 녀석 1,건방진 그 녀석,1,,,미츠바치 미유키,학산문화사(만화),2016-03,5400,10.0,2592,533,2026-09-07T08:54:48+09:00
391655250,요괴소년 호야 완전판 2,요괴소년 호야 완전판,2,,,후지타 카즈히로,서울미디어코믹스(서울문화사),2026-04,14400,10.0,2687,534,2026-09-07T08:54:48+09:00
319093936,100미터 2,100미터,2,,,우오토,학산문화사(만화),2023-06,8100,10.0,2442,535,2026-09-07T08:54:48+09:00
399556315,이우일의 만화 그리스로마 신화 1~3 세트 - 전3권,이우일의 만화 그리스로마 신화 1~3 세트 - 전3권,,,,이우일,비채,2026-07,59850,,2335,536,2026-09-07T08:54:48+09:00
400245338,공주님 고문의 시간입니다 19,공주님 고문의 시간입니다,19,,- 완결,하루하라 로빈슨,학산문화사(만화),2026-08,5400,10.0,2200,537,2026-09-07T08:54:48+09:00
398016295,무서운 책 5,무서운 책,5,,- 집념,우메즈 카즈오,AK(에이케이)커뮤니케이션즈,2026-07,9000,,2195,538,2026-09-07T08:54:48+09:00
398906340,벨 푸페의 슈퍼달링 약혼 2 (한정판),벨 푸페의 슈퍼달링 약혼,2,한정판,- 아크릴 스탠드 + PET 프레임 클리어 카드 3종,셀렌,학산문화사(만화),2026-07,19800,,2070,539,2026-09-07T08:54:48+09:00
337058152,블리치 리믹스 1,블리치 리믹스,1,,,쿠보 타이토,서울미디어코믹스(서울문화사),2024-03,10800,8.0,1973,540,2026-09-07T08:54:48+09:00
318446151,네가 죽을 때까지 사랑하고 싶어 3,네가 죽을 때까지 사랑하고 싶어,3,,,나치 아오노,학산문화사(만화),2021-05,5400,,1919,541,2026-09-07T08:54:48+09:00
333641995,건방진 그 녀석 4,건방진 그 녀석,4,,,미츠바치 미유키,학산문화사(만화),2016-10,5400,,2030,542,2026-09-07T08:54:48+09:00
400587655,킬블루 13,킬블루,13,,,후지마키 타다토시,대원씨아이(만화),2026-08,5400,,1450,543,2026-09-07T08:54:48+09:00
385894622,먼작귀 2 (그림책 포함 특별판),먼작귀,2,그림책 포함 특별판,- 먼가 작고 귀여운 녀석,나가노,미우(대원씨아이),2022-08,17820,,1511,544,2026-09-07T08:54:48+09:00
396091175,향기로운 꽃은 늠름하게 핀다 14,향기로운 꽃은 늠름하게 핀다,14,,,미카미 사카,대원씨아이(만화),2026-06,6300,,1465,545,2026-09-07T08:54:48+09:00
400921733,이세계 전생 던전 마스터 온천 던전을 만들다 1,이세계 전생 던전 마스터 온천 던전을 만들다,1,,"- S Novel+, 초판 한정 아마하라 신규 일러스트 양면커버, 일러스트카드",아마하라,㈜소미미디어,2026-09,9000,,1330,546,2026-09-07T08:54:48+09:00
400006756,녹는 눈과 아가판서스 1,녹는 눈과 아가판서스,1,,- 코믹 레인 / 초판한정 특별부록 : 띠지+일러스트 카드,나우치,미스터블루,2026-08,7200,,1360,547,2026-09-07T08:54:48+09:00
351722750,단둘만의 로맨틱 2,단둘만의 로맨틱,2,,,카니사와 치히로,학산문화사(만화),2024-11,5400,10.0,1373,548,2026-09-07T08:54:48+09:00
337394406,풀 나이트 1,풀 나이트,1,,- S코믹스,야스다 카스미,㈜소미미디어,2024-04,6300,10.0,1321,549,2026-09-07T08:54:48+09:00
400585836,아자미 야코를 좋아하게 된다 2,아자미 야코를 좋아하게 된다,2,,,유니티 콩,대원씨아이(만화),2026-08,5850,10.0,1230,550,2026-09-07T08:54:48+09:00
400921444,페이스리스 드롭아웃 1,페이스리스 드롭아웃,1,,- S Novel+,류토,㈜소미미디어,2026-09,10800,,1160,551,2026-09-07T08:54:48+09:00
400543500,"아리스, 우주까지도 4","아리스, 우주까지도",4,,,우리노 키코,대원씨아이(만화),2026-08,6300,,1040,552,2026-09-07T08:54:48+09:00
395745367,아자미 야코를 좋아하게 된다 1,아자미 야코를 좋아하게 된다,1,,,유니티 콩,대원씨아이(만화),2026-06,5850,10.0,1055,553,2026-09-07T08:54:48+09:00
400715990,가짜 연금술사 4,가짜 연금술사,4,,"- 픽시하우스, 초판한정 특별부록 : 일러스트 카드 + 띠지",우메마루,미스터블루,2026-09,7200,,1000,554,2026-09-07T08:54:48+09:00
400585956,통제구역관리부 4,통제구역관리부,4,,,탄광,다산코믹스,2026-08,18900,2.0,1050,555,2026-09-07T08:54:48+09:00
400624765,장송의 프리렌 9,장송의 프리렌,9,,,야마다 카네히토,학산문화사(만화),2022-12,6300,,860,556,2026-09-07T08:54:48+09:00
360722086,그리고 싶은 나만의 도시와 거리,그리고 싶은 나만의 도시와 거리,,,,pasoputi,한즈미디어(한스미디어),2025-03,5400,10.0,851,557,2026-09-07T08:54:48+09:00
400917239,전생 악녀의 흑역사 18,전생 악녀의 흑역사,18,,,토우카 아키하루,서울미디어코믹스(서울문화사),2026-08,4500,,750,558,2026-09-07T08:54:48+09:00
347732633,인터넷 러브!,인터넷 러브!,,,,우리노 키코,빗금,2024-09,7650,9.5,668,559,2026-09-07T08:54:48+09:00
401420914,"포근포근한 남자, 주웠습니다 1","포근포근한 남자, 주웠습니다",1,,,Namo Nanashima,서울미디어코믹스(서울문화사),2026-09,6300,,570,560,2026-09-07T08:54:48+09:00
401064601,궁극의 애니메이션 100,궁극의 애니메이션,100,,- 죽기 전에 꼭 봐야 할 아니메,조 오코넬,중앙books(중앙북스),2026-08,58500,,440,561,2026-09-07T08:54:48+09:00
401046164,안티 페이크 러브,안티 페이크 러브,,,,미스미 요코,레어블(Rareble),2026-08,5400,,550,562,2026-09-07T08:54:48+09:00
401326070,물고 싶지 않아,물고 싶지 않아,,,- BB코믹스,하루지ON,㈜소미미디어,2026-09,5850,,480,563,2026-09-07T08:54:48+09:00
401372286,라멘 아카네코 14,라멘 아카네코,14,,,Angyaman,서울미디어코믹스(서울문화사),2026-09,9000,,460,564,2026-09-07T08:54:48+09:00
186848330,쥐 The Complete Maus 합본,쥐 The Complete Maus 합본,,,,아트 슈피겔만,아름드리미디어,2014-06,18900,9.4,13775,565,2026-09-07T08:54:48+09:00
309862975,모 이야기,모 이야기,,,"- 숲속 모험, 2024 볼로냐 라가치상 오페라 프리마 스페셜 멘션, 2025 프랑스 소시에르상 수상작",최연주,엣눈북스(atnoonbooks),2023-02,19800,9.6,10407,566,2026-09-07T08:54:48+09:00
312942363,타코피의 원죄 - 상,타코피의 원죄 - 상,,,,타이잔5,대원씨아이(만화),2023-03,5400,9.9,10168,567,2026-09-07T08:54:48+09:00
397744206,학생회에도 구멍은 있다! 12,학생회에도 구멍은 있다!,12,,- S코믹스,무치마로,㈜소미미디어,2026-07,6300,9.0,10115,568,2026-09-07T08:54:48+09:00
312942437,타코피의 원죄 - 하,타코피의 원죄 - 하,,,,타이잔5,대원씨아이(만화),2023-03,5400,8.8,9938,569,2026-09-07T08:54:48+09:00
398221849,메달리스트 공식 팬북 더블특전판,메달리스트 공식 팬북 더블특전판,,,- 수량 한정 더블 특전 : 일러스트 카드 + 네컷사진,츠루마이카다,학산문화사(만화),2026-07,13500,10.0,9605,570,2026-09-07T08:54:48+09:00
363873557,찍히지 않습니다 1,찍히지 않습니다,1,,- S코믹스,코노시마 루카,㈜소미미디어,2025-05,6300,9.8,8885,571,2026-09-07T08:54:48+09:00
338040640,사피엔스 : 그래픽 히스토리 Vol.3,사피엔스 : 그래픽 히스토리 Vol.3,,,- 역사의 배후,,김영사,2024-04,17820,9.5,8209,572,2026-09-07T08:54:48+09:00
358910532,명탐정 코난 106,명탐정 코난,106,,,아오야마 고쇼,서울미디어코믹스(서울문화사),2025-02,5400,10.0,8015,573,2026-09-07T08:54:48+09:00
301706355,주술회전 1,주술회전,1,,,아쿠타미 게게,서울미디어코믹스(서울문화사),2019-03,5400,4.0,7646,574,2026-09-07T08:54:48+09:00
283806419,장송의 프리렌 2,장송의 프리렌,2,,,야마다 카네히토,학산문화사(만화),2021-11,5400,9.6,7629,575,2026-09-07T08:54:48+09:00
397592223,애태울 정도의 사랑을 알아라 3,애태울 정도의 사랑을 알아라,3,,- 완결,쿄노 마코,학산문화사(만화),2026-07,6300,10.0,7160,576,2026-09-07T08:54:48+09:00
303306489,망그러진 만화 1,망그러진 만화,1,,- 망그러진 곰과 햄터의 귀염뽀짝 일상다반사!,유랑,좋은생각,2022-11,15120,9.9,7345,577,2026-09-07T08:54:48+09:00
375360162,향기로운 꽃은 늠름하게 핀다 17,향기로운 꽃은 늠름하게 핀다,17,,,미카미 사카,대원씨아이(만화),2025-10,5400,,6914,578,2026-09-07T08:54:48+09:00
301706807,주술회전 4,주술회전,4,,,아쿠타미 게게,서울미디어코믹스(서울문화사),2019-05,5400,,6874,579,2026-09-07T08:54:48+09:00
309609895,타몬 군 지금 어느 쪽?! 1,타몬 군 지금 어느 쪽?!,1,,,시와스 유키,학산문화사(만화),2023-01,5400,9.5,6490,580,2026-09-07T08:54:48+09:00
364586421,봄의 폭풍과 몬스터 6,봄의 폭풍과 몬스터,6,,,미츠바치 미유키,학산문화사(만화),2025-05,5400,9.7,6664,581,2026-09-07T08:54:48+09:00
392509889,애태울 정도의 사랑을 알아라 2,애태울 정도의 사랑을 알아라,2,,,쿄노 마코,학산문화사(만화),2026-05,6300,9.9,6260,582,2026-09-07T08:54:48+09:00
370615925,향기로운 꽃은 늠름하게 핀다 15,향기로운 꽃은 늠름하게 핀다,15,,,미카미 사카,대원씨아이(만화),2025-08,5400,,6440,583,2026-09-07T08:54:48+09:00
216773326,그 비스크 돌은 사랑을 한다 1,그 비스크 돌은 사랑을 한다,1,,- S코믹스,후쿠다 신이치,㈜소미미디어,2019-11,6300,9.4,6109,584,2026-09-07T08:54:48+09:00
304252422,귀멸 학원! 2,귀멸 학원!,2,,,호카미 나츠키,학산문화사(만화),2022-11,5400,8.0,6002,585,2026-09-07T08:54:48+09:00
301714623,주술회전 17,주술회전,17,,- 갈대를 입에 물다,아쿠타미 게게,서울미디어코믹스(서울문화사),2021-11,5400,,5927,586,2026-09-07T08:54:48+09:00
384927762,약사의 혼잣말 16,약사의 혼잣말,16,,- 카니발 플러스,휴우가 나츠,학산문화사(단행본),2026-01,8100,9.2,5932,587,2026-09-07T08:54:48+09:00
398197212,비실비실 선생님 15 (특별판),비실비실 선생님,15,특별판,- 패키지 박스 + 초판한정 일러스트 폴라로이드 카드 1종 + 캐릭터 아크릴 스탠드 1종 + 아크릴 키링 2종 + 포토카드 4종 + 미니포스터 1종,후쿠치 카미오,대원씨아이(만화),2026-07,27000,,5845,588,2026-09-07T08:54:48+09:00
375158873,봄의 폭풍과 몬스터 7,봄의 폭풍과 몬스터,7,,,미츠바치 미유키,학산문화사(만화),2025-10,5400,9.6,5799,589,2026-09-07T08:54:48+09:00
301708557,주술회전 10,주술회전,10,,,아쿠타미 게게,서울미디어코믹스(서울문화사),2020-12,5400,,5583,590,2026-09-07T08:54:48+09:00
365659712,타워 던전 1,타워 던전,1,,,니헤이 츠토무,학산문화사(만화),2025-06,6300,9.6,5607,591,2026-09-07T08:54:48+09:00
67153695,기븐 1,기븐,1,,- 뉴 루비코믹스 1740,키즈 나츠키,현대지능개발사,2015-09,4950,9.2,5717,592,2026-09-07T08:54:48+09:00
388137308,믹스 MIX 24,믹스 MIX,24,,,아다치 미츠루,대원씨아이(만화),2026-03,5400,10.0,5264,593,2026-09-07T08:54:48+09:00
382042979,지박소년 하나코 군 25 (어드벤트 캘린더 특장판),지박소년 하나코 군,25,어드벤트 캘린더 특장판,- 어드벤트 캘린더 (아크릴 참 7종 & 미니 클리어 카드 17종) + 25권 초판 사은품 (홀로그램 양면 책갈피 + 아크릴 스탠딩 POP),아이다이로,서울미디어코믹스(서울문화사),2026-01,48600,7.0,5148,594,2026-09-07T08:54:48+09:00
303094586,아름다운 초저녁달 4,아름다운 초저녁달,4,,,야마모리 미카,학산문화사(만화),2022-10,5400,9.9,4878,595,2026-09-07T08:54:48+09:00
246152488,여름 안에서,여름 안에서,,,,성률,문학동네,2020-07,17550,8.1,4672,596,2026-09-07T08:54:48+09:00
399051127,"너무 건방져, 치가야 군 1","너무 건방져, 치가야 군",1,,,안도 마이,에이템포미디어,2026-07,5850,,4445,597,2026-09-07T08:54:48+09:00
395357833,전생했더니 슬라임이었던 건에 대하여 23,전생했더니 슬라임이었던 건에 대하여,23,,"- S Novel+, 완결 / 초판 한정 책갈피, 양면커버",후세,㈜소미미디어,2026-06,12600,,4500,598,2026-09-07T08:54:48+09:00
355679069,카구라바치 3,카구라바치,3,,,호카조노 타케루,대원씨아이(만화),2025-01,5850,9.7,4451,599,2026-09-07T08:54:48+09:00
373365108,타워 던전 3,타워 던전,3,,,니헤이 츠토무,학산문화사(만화),2025-10,6300,10.0,4270,600,2026-09-07T08:54:48+09:00
390011039,황천의 츠가이 3,황천의 츠가이,3,,,아라카와 히로무,대원씨아이(만화),2023-05,5850,,4438,601,2026-09-07T08:54:48+09:00
396368739,어서 와 수평선 1 (트리플 특전판),어서 와 수평선,1,트리플 특전판,- 띠지 + 입욕권 북마크 1종 + pp 스탠드 1종 + 티셔츠 판 스티커 1종,와타베 타이요,대원씨아이(만화),2026-06,6300,10.0,4240,602,2026-09-07T08:54:48+09:00
328754603,아름다운 초저녁달 6,아름다운 초저녁달,6,,,야마모리 미카,학산문화사(만화),2023-11,5400,9.9,4122,603,2026-09-07T08:54:48+09:00
282899555,지박소년 하나코 군 6,지박소년 하나코 군,6,,,아이다이로,서울미디어코믹스(서울문화사),2021-11,5400,10.0,4157,604,2026-09-07T08:54:48+09:00
397904768,푸른 상자 24,푸른 상자,24,,,미우라 코우지,학산문화사(만화),2026-07,5400,10.0,4170,605,2026-09-07T08:54:48+09:00
384923701,패배 히로인이 너무 많아! 8,패배 히로인이 너무 많아!,8,,- Novel Engine,아마모리 타키비,데이즈엔터(주),2026-02,7200,10.0,3992,606,2026-09-07T08:54:48+09:00
86997362,용의 학교는 산 위에,용의 학교는 산 위에,,,"- 쿠이 료코 작품집, S코믹스",쿠이 료코,㈜소미미디어,2016-07,8550,9.4,3904,607,2026-09-07T08:54:48+09:00
393803131,"밟고, 차고, 사랑하고 6","밟고, 차고, 사랑하고",6,,,이치야 스미,대원씨아이(만화),2026-05,4950,9.7,4010,608,2026-09-07T08:54:48+09:00
364156956,카구라바치 5,카구라바치,5,,,호카조노 타케루,대원씨아이(만화),2025-05,5850,9.4,3934,609,2026-09-07T08:54:48+09:00
390940611,이로하의 글이 이끄는 -눈 녹는 길-,이로하의 글이 이끄는 -눈 녹는 길-,,,,하나모리,시플리,2026-04,6300,9.1,3788,610,2026-09-07T08:54:48+09:00
293068139,기븐 7,기븐,7,,- 뉴 루비코믹스 2755,키즈 나츠키,현대지능개발사,2022-04,5400,9.8,3886,611,2026-09-07T08:54:48+09:00
342596427,아름다운 초저녁달 7,아름다운 초저녁달,7,,,야마모리 미카,학산문화사(만화),2024-07,5400,9.9,3723,612,2026-09-07T08:54:48+09:00
390241459,황천의 츠가이 4,황천의 츠가이,4,,,아라카와 히로무,대원씨아이(만화),2023-10,5850,,3806,613,2026-09-07T08:54:48+09:00
397175745,악마에 입문했습니다! 이루마 군 47,악마에 입문했습니다! 이루마 군,47,,,니시 오사무,서울미디어코믹스(서울문화사),2026-07,5850,,3815,614,2026-09-07T08:54:48+09:00
327273874,원룸 조교님 1,원룸 조교님,1,,,지붕,유어마나(거북이북스),2023-10,15300,9.0,3655,615,2026-09-07T08:54:48+09:00
